Order_ID,Customer_ID,age,Driver_ID,Restaurant_ID,Restaurant_Name,Restaurant_Branch,City,Order_Date,food_type,Order_Value,Delivery_Fee,Discount,Final_Amount,Payment_mode,Segment,Rating,Category
O646,C1838,50,D578,R221,KFC,"Hyderabad B2",Hyderabad,2023-07-25,Veg,647,30,45,632,Cash,Occasional,3,"Casual Dining"
O647,C1845,26,D643,R36,"Biryani House","Delhi B6",Delhi,2023-02-08,Non-Veg,377,40,119,298,Cash,Occasional,3.3,Cafe
O648,C970,25,D385,R382,McDonalds,"Mumbai B8",Mumbai,2023-06-09,Veg,828,40,86,782,UPI,Regular,5,Cafe
O649,C843,32,D152,R188,KFC,"Bangalore B1",Bangalore,2023-09-17,Veg,360,25,51,334,UPI,Occasional,5,Cafe
O650,C554,34,D389,R268,"Biryani House","Hyderabad B4",Hyderabad,2023-11-04,Non-Veg,789,26,51,764,Cash,Premium,4.3,"Fast Food"
O651,C1673,39,D507,R219,McDonalds,"Mumbai B1",Mumbai,2024-06-26,Non-Veg,730,45,101,674,Cash,Occasional,3.3,Cafe
O652,C1756,34,D716,R124,"Pizza Hut","Hyderabad B1",Hyderabad,2023-08-01,Veg,402,37,32,407,UPI,Premium,4.7,"Fast Food"
O653,C1247,36,D302,R288,"Biryani House","Pune B1",Pune,2024-02-27,Veg,340,22,113,249,UPI,Occasional,4,Cafe
O654,C630,34,D177,R30,"Pizza Hut","Mumbai B5",Mumbai,2024-01-23,Non-Veg,538,37,117,458,UPI,Regular,3.9,"Casual Dining"
O655,C566,33,D622,R293,KFC,"Mumbai B3",Mumbai,2023-08-07,Veg,734,21,20,735,Cash,Occasional,4.8,Cafe
O656,C1002,31,D631,R198,"Pizza Hut","Mumbai B6",Mumbai,2024-05-01,Veg,667,31,46,652,Card,Occasional,4.3,"Fast Food"
O657,C1827,28,D332,R321,Dominos,"Pune B1",Pune,2024-06-29,Non-Veg,886,58,148,796,Cash,Regular,3.9,"Casual Dining"
O658,C353,35,D906,R14,Dominos,"Pune B7",Pune,2023-10-06,Non-Veg,304,58,92,270,Cash,Occasional,3.5,Cafe
O659,C1507,21,D179,R168,"Biryani House","Hyderabad B9",Hyderabad,2024-01-10,Non-Veg,278,59,71,266,UPI,Premium,3.1,"Fast Food"
O660,C1174,37,D745,R112,"Biryani House","Pune B4",Pune,2024-05-17,Veg,239,51,14,276,UPI,Occasional,4.9,"Casual Dining"
O661,C589,27,D761,R336,"Biryani House","Bangalore B9",Bangalore,2024-03-19,Veg,387,46,23,410,UPI,Premium,3.7,"Fast Food"
O662,C1675,35,D962,R35,McDonalds,"Bangalore B6",Bangalore,2023-10-22,Veg,437,55,63,429,UPI,Occasional,4.5,"Casual Dining"
O663,C1670,36,D99,R87,KFC,"Delhi B7",Delhi,2024-03-22,Non-Veg,717,22,37,702,UPI,Occasional,3.9,"Fast Food"
O664,C531,29,D2,R62,McDonalds,"Pune B3",Pune,2023-12-24,Veg,489,35,100,424,UPI,Premium,3.5,Cafe
O665,C43,25,D256,R295,"Biryani House","Pune B5",Pune,2023-05-03,Non-Veg,604,23,119,508,Card,Premium,3.9,Cafe
O666,C1346,53,D74,R35,McDonalds,"Bangalore B6",Bangalore,2023-08-24,Non-Veg,920,30,85,865,Cash,Occasional,3.8,"Casual Dining"
O667,C866,27,D93,R299,"Pizza Hut","Pune B3",Pune,2024-02-14,Non-Veg,895,49,73,871,UPI,Premium,3.6,Cafe
O668,C1432,40,D928,R219,McDonalds,"Mumbai B1",Mumbai,2024-05-19,Veg,561,34,79,516,UPI,Premium,4.6,Cafe
O669,C673,36,D311,R384,McDonalds,"Hyderabad B2",Hyderabad,2023-05-05,Non-Veg,724,38,114,648,Cash,Premium,3.4,Cafe
O670,C118,33,D410,R235,"Pizza Hut","Pune B9",Pune,2024-03-05,Non-Veg,953,52,70,935,UPI,Occasional,4.2,"Fast Food"
O671,C1031,20,D543,R179,McDonalds,"Hyderabad B8",Hyderabad,2023-11-09,Veg,821,51,120,752,Cash,Regular,4.7,"Casual Dining"
O672,C59,56,D703,R359,McDonalds,"Mumbai B9",Mumbai,2023-09-29,Veg,475,30,46,459,UPI,Occasional,4,"Fast Food"
O673,C1559,37,D984,R362,Dominos,"Bangalore B2",Bangalore,2024-01-27,Veg,545,27,135,437,Cash,Premium,3.2,Cafe
O674,C987,31,D201,R75,Dominos,"Pune B10",Pune,2023-06-17,Non-Veg,834,31,13,852,UPI,Premium,4.5,Cafe
O675,C1526,30,D289,R211,"Pizza Hut","Bangalore B4",Bangalore,2024-03-31,Non-Veg,671,53,145,579,Cash,Regular,4.2,Cafe
O676,C1571,48,D237,R34,KFC,"Mumbai B10",Mumbai,2024-08-02,Non-Veg,577,26,0,603,UPI,Regular,4.7,Cafe
O677,C1334,45,D172,R252,"Pizza Hut","Hyderabad B1",Hyderabad,2023-08-02,Veg,439,32,126,345,UPI,Occasional,4.8,"Fast Food"
O678,C7,32,D841,R343,Dominos,"Bangalore B1",Bangalore,2024-08-02,Non-Veg,478,24,74,428,UPI,Occasional,5,"Fast Food"
O679,C454,34,D736,R203,"Pizza Hut","Hyderabad B9",Hyderabad,2023-04-12,Non-Veg,625,51,25,651,UPI,Regular,4.7,"Fast Food"
O680,C374,38,D619,R373,Dominos,"Mumbai B4",Mumbai,2024-05-05,Veg,804,49,144,709,UPI,Premium,3,Cafe
O681,C649,36,D111,R40,McDonalds,"Mumbai B7",Mumbai,2024-04-25,Veg,517,36,41,512,UPI,Regular,4.6,"Casual Dining"
O682,C1941,40,D606,R231,"Biryani House","Mumbai B7",Mumbai,2023-09-20,Veg,378,26,102,302,UPI,Occasional,3,"Casual Dining"
O683,C1837,70,D253,R262,McDonalds,"Mumbai B10",Mumbai,2023-08-05,Veg,607,32,108,531,UPI,Occasional,4.5,"Casual Dining"
O684,C1750,42,D280,R136,McDonalds,"Bangalore B3",Bangalore,2024-04-18,Non-Veg,523,36,116,443,Cash,Occasional,3.5,"Casual Dining"
O685,C1697,53,D906,R25,"Biryani House","Pune B4",Pune,2023-10-13,Non-Veg,917,60,73,904,Cash,Regular,3.5,"Fast Food"
O686,C661,26,D959,R27,McDonalds,"Pune B3",Pune,2023-12-17,Veg,546,22,129,439,Card,Premium,4.4,Cafe
O687,C782,35,D192,R380,"Pizza Hut","Hyderabad B4",Hyderabad,2023-08-11,Veg,327,36,17,346,UPI,Occasional,4.9,"Casual Dining"
O688,C887,25,D94,R186,"Pizza Hut","Delhi B5",Delhi,2024-05-23,Non-Veg,442,30,75,397,Cash,Occasional,3.7,Cafe
O689,C1223,47,D804,R105,"Pizza Hut","Hyderabad B10",Hyderabad,2023-10-31,Veg,367,20,77,310,UPI,Premium,4.8,"Casual Dining"
O690,C159,39,D1,R352,"Biryani House","Hyderabad B4",Hyderabad,2024-01-23,Veg,914,40,12,942,UPI,Occasional,3.9,Cafe
O691,C251,33,D941,R231,"Biryani House","Mumbai B7",Mumbai,2024-03-07,Veg,330,22,64,288,Cash,Regular,3.2,"Casual Dining"
O692,C403,53,D577,R119,"Biryani House","Hyderabad B7",Hyderabad,2024-05-22,Non-Veg,751,20,83,688,UPI,Occasional,3.3,"Fast Food"
O693,C1225,29,D189,R24,"Pizza Hut","Hyderabad B3",Hyderabad,2024-07-22,Veg,243,41,148,136,Cash,Occasional,4.4,"Fast Food"
O694,C1646,38,D881,R356,"Biryani House","Pune B8",Pune,2024-06-18,Veg,631,46,87,590,UPI,Regular,3.8,"Casual Dining"
O695,C986,40,D821,R264,"Pizza Hut","Mumbai B4",Mumbai,2024-01-14,Non-Veg,255,23,20,258,Card,Premium,3.5,Cafe
O696,C1035,37,D986,R137,McDonalds,"Mumbai B9",Mumbai,2024-05-20,Veg,359,28,20,367,UPI,Occasional,3.2,"Casual Dining"
O697,C141,38,D349,R174,Dominos,"Pune B8",Pune,2024-01-08,Veg,857,22,133,746,Cash,Premium,3.2,Cafe
O698,C729,30,D234,R375,McDonalds,"Bangalore B3",Bangalore,2024-04-24,Non-Veg,886,26,43,869,UPI,Premium,4.3,"Fast Food"
O699,C653,26,D929,R211,"Pizza Hut","Bangalore B4",Bangalore,2023-04-11,Veg,202,58,116,144,Cash,Occasional,4,Cafe
O700,C520,32,D571,R345,KFC,"Mumbai B2",Mumbai,2023-11-12,Veg,243,26,63,206,Cash,Regular,3,Cafe
O701,C1760,30,D316,R115,Dominos,"Pune B10",Pune,2024-03-31,Veg,202,35,112,125,UPI,Premium,4.3,"Casual Dining"
O702,C1580,28,D369,R61,"Pizza Hut","Mumbai B6",Mumbai,2024-02-05,Veg,563,48,25,586,UPI,Regular,4.6,"Fast Food"
O703,C452,24,D89,R74,McDonalds,"Mumbai B3",Mumbai,2024-02-11,Non-Veg,674,41,9,706,UPI,Regular,4.7,"Casual Dining"
O704,C1614,28,D708,R207,"Biryani House","Hyderabad B1",Hyderabad,2023-05-16,Non-Veg,986,32,88,930,UPI,Regular,4.7,"Fast Food"
O705,C1878,39,D260,R31,McDonalds,"Bangalore B6",Bangalore,2023-12-30,Veg,721,46,8,759,UPI,Regular,4.5,"Fast Food"
O706,C1033,37,D380,R362,Dominos,"Bangalore B2",Bangalore,2023-12-27,Veg,551,20,62,509,UPI,Regular,3.5,Cafe
O707,C421,45,D622,R143,"Biryani House","Mumbai B10",Mumbai,2023-09-24,Veg,302,25,120,207,Cash,Occasional,4.8,"Fast Food"
O708,C1527,34,D173,R54,"Pizza Hut","Delhi B4",Delhi,2023-10-10,Veg,870,52,2,920,UPI,Occasional,3.7,"Casual Dining"
O709,C1439,34,D161,R353,"Biryani House","Pune B2",Pune,2024-07-30,Veg,326,47,97,276,UPI,Premium,3.5,"Casual Dining"
O710,C1095,26,D660,R53,KFC,"Hyderabad B5",Hyderabad,2024-04-28,Non-Veg,703,33,88,648,UPI,Regular,4.7,"Fast Food"
O711,C443,37,D440,R93,McDonalds,"Mumbai B6",Mumbai,2023-09-04,Veg,971,39,53,957,UPI,Regular,4.3,"Casual Dining"
O712,C891,34,D232,R251,Dominos,"Delhi B10",Delhi,2023-07-13,Non-Veg,873,50,7,916,Cash,Regular,3.8,"Casual Dining"
O713,C629,31,D248,R334,"Biryani House","Hyderabad B10",Hyderabad,2023-08-18,Veg,778,35,127,686,UPI,Premium,3.9,Cafe
O714,C1478,31,D556,R165,"Biryani House","Hyderabad B3",Hyderabad,2024-06-19,Veg,889,20,13,896,Cash,Premium,3.7,"Casual Dining"
O715,C396,51,D720,R179,McDonalds,"Hyderabad B8",Hyderabad,2024-03-12,Non-Veg,668,27,78,617,UPI,Regular,4.9,"Casual Dining"
O716,C982,33,D433,R181,"Biryani House","Hyderabad B9",Hyderabad,2024-02-05,Veg,261,29,85,205,Card,Occasional,3.9,"Casual Dining"
O717,C808,36,D739,R33,"Pizza Hut","Mumbai B10",Mumbai,2024-02-01,Veg,651,36,109,578,UPI,Premium,4.4,Cafe
O718,C1604,28,D783,R61,"Pizza Hut","Mumbai B6",Mumbai,2023-01-14,Non-Veg,513,30,60,483,Card,Regular,4.9,"Fast Food"
O719,C1820,29,D663,R66,Dominos,"Mumbai B5",Mumbai,2023-08-06,Non-Veg,678,24,30,672,UPI,Premium,3,"Casual Dining"
O720,C1631,31,D60,R163,"Biryani House","Bangalore B1",Bangalore,2023-12-20,Veg,297,46,5,338,UPI,Regular,3.3,"Fast Food"
O721,C345,36,D163,R227,McDonalds,"Hyderabad B4",Hyderabad,2024-08-15,Veg,379,56,128,307,Cash,Occasional,4.1,"Casual Dining"
O722,C939,30,D641,R196,"Biryani House","Hyderabad B5",Hyderabad,2023-09-27,Veg,254,38,111,181,UPI,Regular,4.7,Cafe
O723,C1714,24,D895,R148,"Pizza Hut","Delhi B2",Delhi,2023-10-13,Non-Veg,362,47,62,347,UPI,Occasional,3.8,"Casual Dining"
O724,C1905,34,D614,R327,Dominos,"Pune B8",Pune,2024-08-17,Veg,377,51,37,391,UPI,Premium,3.6,Cafe
O725,C308,22,D603,R286,"Biryani House","Delhi B6",Delhi,2024-08-06,Non-Veg,750,53,11,792,Cash,Premium,4.8,Cafe
O726,C1593,25,D15,R227,McDonalds,"Hyderabad B4",Hyderabad,2023-07-24,Veg,800,25,47,778,UPI,Regular,3.6,"Casual Dining"
O727,C1759,25,D365,R40,McDonalds,"Mumbai B7",Mumbai,2023-05-31,Veg,474,21,21,474,UPI,Regular,4.9,"Casual Dining"
O728,C1750,40,D669,R337,KFC,"Bangalore B8",Bangalore,2023-05-06,Non-Veg,717,36,84,669,UPI,Occasional,4.2,"Fast Food"
O729,C867,35,D949,R132,McDonalds,"Hyderabad B1",Hyderabad,2024-01-27,Veg,497,39,73,463,UPI,Premium,4.7,Cafe
O730,C1128,33,D493,R324,McDonalds,"Pune B8",Pune,2023-12-18,Non-Veg,718,48,15,751,UPI,Occasional,4.8,"Casual Dining"
O731,C209,32,D349,R400,McDonalds,"Pune B4",Pune,2024-02-13,Non-Veg,730,25,49,706,Cash,Occasional,3.2,"Fast Food"
O732,C341,35,D345,R165,"Biryani House","Hyderabad B3",Hyderabad,2023-06-25,Non-Veg,582,32,148,466,UPI,Premium,3.2,"Casual Dining"
O733,C1783,39,D467,R66,Dominos,"Mumbai B5",Mumbai,2023-12-01,Veg,805,22,78,749,Cash,Premium,4.2,"Casual Dining"
O734,C1413,33,D214,R55,"Pizza Hut","Delhi B3",Delhi,2024-06-08,Veg,685,32,77,640,UPI,Regular,3.5,"Casual Dining"
O735,C1379,35,D920,R46,"Biryani House","Hyderabad B4",Hyderabad,2023-12-13,Non-Veg,612,43,3,652,Cash,Regular,3.8,"Fast Food"
O736,C1513,45,D799,R272,"Biryani House","Hyderabad B5",Hyderabad,2024-01-19,Veg,393,23,52,364,UPI,Premium,3.4,Cafe
O737,C1157,32,D870,R145,McDonalds,"Pune B4",Pune,2023-07-09,Non-Veg,282,57,4,335,UPI,Premium,4.6,"Fast Food"
O738,C1491,26,D157,R280,McDonalds,"Hyderabad B10",Hyderabad,2024-09-22,Non-Veg,841,58,112,787,UPI,Regular,3.3,"Fast Food"
O739,C1492,40,D648,R192,Dominos,"Bangalore B9",Bangalore,2023-11-15,Non-Veg,221,23,134,110,UPI,Premium,3.5,"Fast Food"
O740,C1376,19,D448,R283,McDonalds,"Mumbai B7",Mumbai,2024-06-29,Veg,898,24,10,912,Card,Regular,4.1,"Fast Food"
O741,C1967,39,D804,R227,McDonalds,"Hyderabad B4",Hyderabad,2024-04-13,Veg,257,51,45,263,Cash,Occasional,4.8,"Casual Dining"
O742,C1767,28,D101,R138,"Pizza Hut","Hyderabad B5",Hyderabad,2023-06-12,Non-Veg,708,21,138,591,Cash,Regular,4.7,"Fast Food"
O743,C1989,31,D304,R7,"Biryani House","Delhi B7",Delhi,2023-10-24,Veg,634,58,10,682,Cash,Regular,3.9,Cafe
O744,C1578,40,D736,R209,"Biryani House","Hyderabad B1",Hyderabad,2023-07-15,Non-Veg,872,29,50,851,UPI,Occasional,4.7,"Casual Dining"
O745,C1938,40,D573,R308,"Pizza Hut","Hyderabad B5",Hyderabad,2023-09-08,Veg,652,32,82,602,UPI,Regular,4.6,Cafe
O746,C1436,25,D805,R175,KFC,"Bangalore B7",Bangalore,2024-05-25,Non-Veg,719,54,53,720,Cash,Regular,3,Cafe
O747,C1559,38,D761,R396,"Pizza Hut","Bangalore B8",Bangalore,2024-03-25,Veg,873,20,67,826,UPI,Premium,3.7,Cafe
O748,C751,53,D880,R23,Dominos,"Delhi B6",Delhi,2024-01-10,Non-Veg,938,43,61,920,Cash,Occasional,3.6,Cafe
O749,C70,70,D941,R76,"Biryani House","Mumbai B9",Mumbai,2024-04-21,Non-Veg,200,45,91,154,UPI,Premium,3.2,Cafe
O750,C459,29,D594,R217,"Pizza Hut","Mumbai B4",Mumbai,2023-12-31,Veg,457,30,141,346,Cash,Premium,3,"Fast Food"
O751,C1491,31,D509,R24,"Pizza Hut","Hyderabad B3",Hyderabad,2024-01-13,Non-Veg,465,33,52,446,Cash,Regular,3.9,"Fast Food"
O752,C1151,42,D529,R360,McDonalds,"Delhi B4",Delhi,2024-04-03,Non-Veg,567,51,142,476,UPI,Occasional,3.2,"Fast Food"
O753,C1057,30,D220,R177,"Biryani House","Hyderabad B8",Hyderabad,2024-02-03,Veg,800,42,58,784,UPI,Premium,3.1,"Casual Dining"
O754,C418,38,D589,R16,McDonalds,"Hyderabad B9",Hyderabad,2023-11-07,Non-Veg,634,34,3,665,Cash,Regular,4.1,"Fast Food"
O755,C955,68,D965,R71,McDonalds,"Delhi B5",Delhi,2024-01-27,Veg,496,45,128,413,UPI,Premium,4.2,"Fast Food"
O756,C1720,31,D364,R63,Dominos,"Delhi B3",Delhi,2023-10-31,Non-Veg,467,34,104,397,Cash,Regular,3.3,Cafe
O757,C285,54,D999,R221,KFC,"Hyderabad B2",Hyderabad,2023-10-28,Veg,973,21,74,920,Cash,Regular,3.3,"Casual Dining"
O758,C708,34,D337,R88,"Biryani House","Delhi B4",Delhi,2023-10-10,Veg,850,36,94,792,Cash,Regular,4.1,"Casual Dining"
O759,C343,65,D19,R6,Dominos,"Mumbai B4",Mumbai,2023-05-21,Veg,675,51,55,671,UPI,Premium,4.1,Cafe
O760,C955,25,D595,R17,"Biryani House","Delhi B10",Delhi,2023-10-12,Veg,473,59,96,436,UPI,Premium,3.4,Cafe
O761,C1374,34,D529,R130,Dominos,"Delhi B3",Delhi,2024-01-31,Non-Veg,689,44,35,698,UPI,Regular,3.2,"Casual Dining"
O762,C1637,34,D432,R213,Dominos,"Mumbai B2",Mumbai,2024-05-17,Non-Veg,662,53,14,701,UPI,Premium,3.7,Cafe
O763,C532,23,D44,R35,McDonalds,"Bangalore B6",Bangalore,2023-10-05,Veg,372,55,63,364,Cash,Occasional,3.5,"Casual Dining"
O764,C453,28,D133,R26,KFC,"Delhi B4",Delhi,2023-07-23,Veg,660,25,92,593,UPI,Premium,4.3,Cafe
O765,C1839,45,D851,R109,Dominos,"Bangalore B3",Bangalore,2023-02-12,Veg,733,26,123,636,UPI,Premium,4.9,Cafe
O766,C896,38,D529,R289,KFC,"Delhi B8",Delhi,2024-01-21,Non-Veg,898,60,32,926,Cash,Occasional,3.2,"Fast Food"
O767,C493,27,D249,R373,Dominos,"Mumbai B4",Mumbai,2023-10-26,Non-Veg,860,31,50,841,UPI,Premium,4.8,Cafe
O768,C1096,25,D400,R209,"Biryani House","Hyderabad B1",Hyderabad,2023-08-26,Non-Veg,673,52,101,624,UPI,Regular,3.5,"Casual Dining"
O769,C56,34,D693,R121,"Biryani House","Delhi B9",Delhi,2023-11-21,Veg,784,59,138,705,Cash,Premium,3.7,"Fast Food"
O770,C1080,37,D329,R186,"Pizza Hut","Delhi B5",Delhi,2023-07-02,Veg,275,53,103,225,UPI,Premium,3.3,Cafe
O771,C298,39,D197,R117,Dominos,"Delhi B1",Delhi,2023-10-29,Veg,570,45,62,553,Cash,Regular,3.6,Cafe
O772,C654,31,D852,R382,McDonalds,"Mumbai B8",Mumbai,2023-11-17,Veg,515,41,35,521,Cash,Occasional,5,Cafe
O773,C305,34,D464,R58,Dominos,"Hyderabad B2",Hyderabad,2024-01-03,Veg,437,50,15,472,Cash,Regular,3.2,"Fast Food"
O774,C713,29,D486,R80,KFC,"Pune B10",Pune,2023-08-17,Veg,712,50,35,727,UPI,Occasional,5,"Fast Food"
O775,C1265,25,D433,R268,"Biryani House","Hyderabad B4",Hyderabad,2023-10-03,Non-Veg,339,27,92,274,Cash,Premium,3.9,"Fast Food"
O776,C1391,42,D313,R261,KFC,"Mumbai B3",Mumbai,2023-11-07,Veg,678,46,93,631,Card,Regular,4.9,"Fast Food"
O777,C129,29,D817,R113,"Pizza Hut","Mumbai B5",Mumbai,2024-01-18,Non-Veg,914,23,57,880,UPI,Regular,4,Cafe
O778,C1682,33,D820,R33,"Pizza Hut","Mumbai B10",Mumbai,2024-02-16,Veg,506,25,47,484,UPI,Occasional,4.7,Cafe
O779,C634,32,D64,R249,"Biryani House","Pune B9",Pune,2023-03-09,Veg,981,34,127,888,UPI,Regular,3.7,"Casual Dining"
O780,C881,36,D350,R189,KFC,"Bangalore B5",Bangalore,2023-09-19,Non-Veg,972,48,104,916,UPI,Regular,4.1,Cafe
O781,C451,27,D763,R222,Dominos,"Delhi B10",Delhi,2024-04-28,Non-Veg,852,33,65,820,UPI,Occasional,4.9,Cafe
O782,C1972,31,D214,R228,McDonalds,"Delhi B6",Delhi,2024-06-05,Non-Veg,814,60,103,771,Cash,Premium,3.5,Cafe
O783,C649,57,D723,R378,"Biryani House","Mumbai B8",Mumbai,2023-08-07,Veg,337,44,130,251,UPI,Regular,3.2,Cafe
O784,C1395,37,D5,R1,Dominos,"Delhi B7",Delhi,2023-12-02,Veg,733,39,113,659,Cash,Regular,3.2,"Casual Dining"
O785,C360,36,D630,R192,Dominos,"Bangalore B9",Bangalore,2023-04-13,Non-Veg,513,26,38,501,Cash,Premium,4,"Fast Food"
O786,C1126,32,D866,R28,Dominos,"Pune B3",Pune,2023-06-18,Veg,801,25,81,745,Cash,Regular,3.8,"Casual Dining"
O787,C616,25,D655,R300,"Pizza Hut","Pune B8",Pune,2024-03-31,Non-Veg,633,25,141,517,UPI,Occasional,3.6,"Fast Food"
O788,C935,36,D764,R314,McDonalds,"Pune B7",Pune,2024-08-28,Veg,359,44,12,391,Cash,Regular,4.3,Cafe
O789,C149,30,D160,R84,"Biryani House","Bangalore B8",Bangalore,2024-03-25,Non-Veg,665,28,74,619,UPI,Occasional,4.4,Cafe
O790,C481,34,D162,R318,"Pizza Hut","Hyderabad B3",Hyderabad,2024-01-23,Veg,229,24,25,228,UPI,Regular,4.6,Cafe
O791,C718,31,D509,R269,KFC,"Hyderabad B4",Hyderabad,2023-08-13,Non-Veg,421,31,27,425,UPI,Occasional,3.9,"Casual Dining"
O792,C1427,27,D398,R49,KFC,"Delhi B3",Delhi,2024-07-29,Veg,433,40,126,347,Cash,Occasional,4.1,"Fast Food"
O793,C843,25,D922,R109,Dominos,"Bangalore B3",Bangalore,2023-09-05,Veg,429,53,35,447,Cash,Occasional,3.6,Cafe
O794,C173,29,D11,R381,KFC,"Hyderabad B10",Hyderabad,2023-12-28,Non-Veg,297,49,135,211,UPI,Regular,3.4,"Fast Food"
O795,C1004,30,D144,R245,"Pizza Hut","Mumbai B8",Mumbai,2023-08-08,Veg,343,42,110,275,UPI,Occasional,3.9,Cafe
O796,C834,31,D12,R84,"Biryani House","Bangalore B8",Bangalore,2024-04-14,Veg,864,41,69,836,UPI,Regular,4.7,Cafe
O797,C1673,32,D545,R180,KFC,"Mumbai B2",Mumbai,2024-03-28,Veg,827,44,122,749,UPI,Occasional,4.5,"Casual Dining"
O798,C717,31,D380,R220,"Biryani House","Bangalore B9",Bangalore,2024-01-04,Veg,444,50,81,413,Cash,Occasional,3.5,"Casual Dining"
O799,C214,23,D956,R266,"Pizza Hut","Bangalore B9",Bangalore,2024-01-02,Non-Veg,964,32,13,983,Card,Occasional,4.2,"Casual Dining"
O800,C228,33,D983,R255,Dominos,"Pune B2",Pune,2024-01-18,Non-Veg,411,30,4,437,Cash,Occasional,3.6,Cafe
O801,C869,30,D279,R265,McDonalds,"Hyderabad B10",Hyderabad,2023-12-22,Non-Veg,908,26,54,880,UPI,Occasional,4.9,"Casual Dining"
O802,C780,28,D847,R41,McDonalds,"Mumbai B6",Mumbai,2023-06-23,Non-Veg,423,45,91,377,Cash,Occasional,4.4,Cafe
O803,C1732,34,D883,R155,KFC,"Delhi B5",Delhi,2023-10-20,Non-Veg,423,47,16,454,UPI,Occasional,3.9,"Fast Food"
O804,C795,57,D439,R168,"Biryani House","Hyderabad B9",Hyderabad,2023-10-28,Veg,622,44,20,646,Cash,Regular,4.2,"Fast Food"
O805,C709,28,D751,R64,KFC,"Delhi B7",Delhi,2024-03-25,Non-Veg,818,25,148,695,UPI,Premium,3.9,"Fast Food"
O806,C549,40,D914,R306,McDonalds,"Hyderabad B1",Hyderabad,2024-01-13,Veg,863,30,138,755,UPI,Premium,3.5,Cafe
O807,C1159,39,D294,R68,McDonalds,"Bangalore B4",Bangalore,2023-08-19,Non-Veg,547,46,35,558,UPI,Occasional,4.9,Cafe
O808,C1193,62,D935,R190,KFC,"Hyderabad B5",Hyderabad,2023-07-20,Non-Veg,235,58,85,208,UPI,Premium,4.4,Cafe
O809,C1660,40,D344,R319,Dominos,"Pune B10",Pune,2024-09-07,Non-Veg,390,42,29,403,Cash,Premium,3.3,"Fast Food"
O810,C639,56,D592,R370,McDonalds,"Bangalore B9",Bangalore,2023-10-09,Veg,914,34,40,908,Cash,Premium,3.5,"Casual Dining"
O811,C1085,38,D211,R49,KFC,"Delhi B3",Delhi,2023-12-04,Veg,382,55,82,355,Cash,Occasional,3.8,"Fast Food"
O812,C1452,31,D653,R249,"Biryani House","Pune B9",Pune,2023-07-01,Non-Veg,919,22,111,830,UPI,Regular,4.6,"Casual Dining"
O813,C402,32,D207,R43,"Pizza Hut","Hyderabad B5",Hyderabad,2024-01-02,Non-Veg,405,54,128,331,Cash,Regular,4.3,"Fast Food"
O814,C1423,60,D755,R108,"Pizza Hut","Mumbai B4",Mumbai,2023-09-03,Veg,565,46,89,522,Cash,Occasional,3.1,"Casual Dining"
O815,C1099,43,D593,R7,"Biryani House","Delhi B7",Delhi,2023-10-17,Non-Veg,877,42,69,850,UPI,Occasional,3.1,Cafe
O816,C1551,33,D121,R365,"Pizza Hut","Bangalore B7",Bangalore,2024-05-12,Veg,981,49,144,886,UPI,Occasional,3.5,"Casual Dining"
O817,C1982,25,D161,R350,"Pizza Hut","Pune B2",Pune,2024-01-24,Veg,531,46,105,472,Cash,Premium,3.5,"Casual Dining"
O818,C1986,35,D531,R288,"Biryani House","Pune B1",Pune,2024-02-15,Non-Veg,329,53,105,277,UPI,Regular,3.1,Cafe
O819,C38,25,D408,R235,"Pizza Hut","Pune B9",Pune,2023-06-16,Veg,674,53,148,579,UPI,Regular,4,"Fast Food"
O820,C601,32,D670,R396,"Pizza Hut","Bangalore B8",Bangalore,2024-03-01,Non-Veg,721,46,9,758,Cash,Occasional,5,Cafe
O821,C57,39,D388,R292,"Pizza Hut","Delhi B4",Delhi,2024-07-03,Veg,453,50,17,486,UPI,Regular,4.5,"Casual Dining"
O822,C583,40,D747,R29,Dominos,"Hyderabad B2",Hyderabad,2024-01-09,Non-Veg,489,36,73,452,UPI,Regular,3.3,"Fast Food"
O823,C1243,39,D406,R48,"Pizza Hut","Mumbai B10",Mumbai,2023-08-20,Non-Veg,686,21,95,612,UPI,Regular,3.2,"Casual Dining"
O824,C920,29,D828,R249,"Biryani House","Pune B9",Pune,2024-01-01,Non-Veg,317,44,9,352,Cash,Premium,4.2,"Casual Dining"
O825,C1581,39,D700,R357,Dominos,"Pune B7",Pune,2023-11-12,Non-Veg,957,36,74,919,UPI,Regular,4.9,"Casual Dining"
O826,C599,29,D710,R46,"Biryani House","Hyderabad B4",Hyderabad,2024-01-18,Veg,455,53,53,455,Cash,Premium,3.1,"Fast Food"
O827,C1299,27,D483,R251,Dominos,"Delhi B10",Delhi,2024-05-29,Non-Veg,815,52,65,802,UPI,Occasional,4.6,"Casual Dining"
O828,C1244,41,D938,R99,"Pizza Hut","Bangalore B6",Bangalore,2024-04-23,Non-Veg,988,24,40,972,UPI,Occasional,5,"Fast Food"
O829,C1229,65,D452,R118,KFC,"Mumbai B4",Mumbai,2023-08-27,Veg,434,56,62,428,Card,Regular,4.8,"Casual Dining"
O830,C618,62,D255,R197,Dominos,"Delhi B4",Delhi,2023-09-27,Veg,490,39,69,460,UPI,Regular,4.1,"Casual Dining"
O831,C563,28,D49,R384,McDonalds,"Hyderabad B2",Hyderabad,2023-07-17,Veg,671,24,106,589,Cash,Premium,4.3,Cafe
